Year,State,LGA,Season,Temperature (°C),Precipitation (mm),Weather Event,Crop 1,Crop 2,Crop 3,Planting to Harvest Duration Crop 1 (Months),Planting to Harvest Duration Crop 2 (Months),Planting to Harvest Duration Crop 3 (Months),Planting Season Crop 1,Planting Season Crop 2,Planting Season Crop 3,Effect on Crop 1,Effect on Crop 2,Effect on Crop 3,Yield Impact Crop 1 (%),Yield Impact Crop 2 (%),Yield Impact Crop 3 (%)
2021,Gombe,Balanga,Wet,28.6,846,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2021,Gombe,Balanga,Dry,29.1,64,Normal,Sorghum,Maize,Rice,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2021,Gombe,Billiri,Wet,27.6,828,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2021,Gombe,Billiri,Dry,29.5,34,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2021,Gombe,Dukku,Wet,28.9,826,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2021,Gombe,Dukku,Dry,29.7,63,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2021,Gombe,Funakaye,Wet,27.6,838,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2021,Gombe,Funakaye,Dry,30.1,47,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2021,Gombe,Gombe,Wet,29,720,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2021,Gombe,Gombe,Dry,30,63,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2021,Gombe,Kaltungo,Wet,28.9,706,Drought,Rice,Sorghum,Maize,5,5,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-20,-30
2021,Gombe,Kaltungo,Dry,30.3,33,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2021,Gombe,Kwami,Wet,28.4,854,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2021,Gombe,Kwami,Dry,30.9,63,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2021,Gombe,Nafada,Wet,29,948,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2021,Gombe,Nafada,Dry,29.7,75,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2021,Gombe,Shongom,Wet,29.4,647,Normal,Sorghum,Maize,Rice,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2021,Gombe,Shongom,Dry,30.4,54,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2021,Gombe,Yamaltu/Deba,Wet,28.1,632,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2021,Gombe,Yamaltu/Deba,Dry,30.2,57,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2021,Imo,Aboh Mbaise,Wet,27.4,1861,Normal,Maize,Cassava,Yam,3,10,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2021,Imo,Aboh Mbaise,Dry,29.4,126,Normal,Yam,Rice,Maize,9,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2021,Imo,Ahiazu Mbaise,Wet,26.8,1843,Flood,Cassava,Yam,Maize,10,9,3,Wet,Wet,Wet,Crop Failure,Crop Failure,Reduced Yield,-50,-50,-35
2021,Imo,Ahiazu Mbaise,Dry,29,88,Normal,Maize,Cassava,Yam,3,10,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2021,Imo,Ehime Mbano,Wet,27.3,1967,Normal,Yam,Rice,Maize,9,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2021,Imo,Ehime Mbano,Dry,29.5,81,Normal,Maize,Rice,Cassava,3,4,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2021,Imo,Ezinihitte,Wet,27.2,1623,Flood,Rice,Yam,Maize,4,9,3,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-40,-50,-35
2021,Imo,Ezinihitte,Dry,28.3,82,Normal,Yam,Rice,Maize,9,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2021,Imo,Ideato North,Wet,27.1,1825,Flood,Cassava,Maize,Yam,10,3,9,Wet,Wet,Wet,Crop Failure,Reduced Yield,Crop Failure,-50,-35,-50
2021,Imo,Ideato North,Dry,29.1,107,Normal,Cassava,Maize,Rice,10,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2021,Imo,Ideato South,Wet,27,1615,Normal,Rice,Maize,Yam,4,3,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2021,Imo,Ideato South,Dry,29,142,Normal,Rice,Cassava,Maize,4,10,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2021,Imo,Ihitte/Uboma,Wet,26.8,1887,Flood,Maize,Yam,Rice,3,9,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-35,-50,-40
2021,Imo,Ihitte/Uboma,Dry,29.4,98,Normal,Cassava,Rice,Maize,10,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2021,Imo,Ikeduru,Wet,26.6,1866,Flood,Maize,Yam,Rice,3,9,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-35,-50,-40
2021,Imo,Ikeduru,Dry,28.7,85,Normal,Yam,Rice,Cassava,9,4,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2021,Imo,Isiala Mbano,Wet,27.1,1764,Normal,Maize,Yam,Rice,3,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2021,Imo,Isiala Mbano,Dry,29.1,95,Normal,Maize,Yam,Rice,3,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2021,Imo,Isu,Wet,27,1778,Normal,Rice,Cassava,Maize,4,10,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2021,Imo,Isu,Dry,29.3,99,Normal,Maize,Rice,Cassava,3,4,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2021,Imo,Mbaitoli,Wet,27.2,1684,Normal,Rice,Maize,Yam,4,3,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2021,Imo,Mbaitoli,Dry,29.2,84,Normal,Yam,Cassava,Rice,9,10,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2021,Imo,Ngor Okpala,Wet,26.7,1903,Flood,Maize,Cassava,Rice,3,10,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-35,-50,-40
2021,Imo,Ngor Okpala,Dry,29,93,Normal,Cassava,Yam,Rice,10,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2021,Imo,Njaba,Wet,27.4,1633,Normal,Maize,Cassava,Rice,3,10,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2021,Imo,Njaba,Dry,28.6,135,Normal,Yam,Maize,Cassava,9,3,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2021,Imo,Nkwerre,Wet,27,1757,Normal,Rice,Yam,Maize,4,9,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2021,Imo,Nkwerre,Dry,28.5,91,Normal,Maize,Rice,Cassava,3,4,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2021,Imo,Nwangele,Wet,27.4,1652,Flood,Maize,Rice,Yam,3,4,9,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-35,-40,-50
2021,Imo,Nwangele,Dry,28.2,81,Normal,Cassava,Maize,Yam,10,3,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2021,Imo,Obowo,Wet,27.2,1708,Flood,Cassava,Yam,Maize,10,9,3,Wet,Wet,Wet,Crop Failure,Crop Failure,Reduced Yield,-50,-50,-35
2021,Imo,Obowo,Dry,29.5,94,Normal,Yam,Maize,Cassava,9,3,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2021,Imo,Oguta,Wet,26.5,1666,Normal,Yam,Cassava,Rice,9,10,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2021,Imo,Oguta,Dry,28.6,128,Normal,Maize,Rice,Yam,3,4,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2021,Imo,Ohaji/Egbema,Wet,27.1,1806,Normal,Cassava,Maize,Yam,10,3,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2021,Imo,Ohaji/Egbema,Dry,29.3,135,Normal,Cassava,Rice,Maize,10,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2021,Imo,Okigwe,Wet,27.3,1742,Normal,Yam,Cassava,Rice,9,10,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2021,Imo,Okigwe,Dry,28.3,112,Normal,Cassava,Maize,Rice,10,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2021,Imo,Orlu,Wet,27.2,1764,Flood,Yam,Rice,Maize,9,4,3,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-40,-35
2021,Imo,Orlu,Dry,29.4,130,Normal,Rice,Maize,Cassava,4,3,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2021,Imo,Orsu,Wet,27,1806,Normal,Cassava,Yam,Maize,10,9,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2021,Imo,Orsu,Dry,28.7,123,Normal,Maize,Yam,Rice,3,9,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2021,Imo,Oru East,Wet,26.9,1814,Normal,Maize,Rice,Yam,3,4,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2021,Imo,Oru East,Dry,28.7,102,Normal,Rice,Cassava,Maize,4,10,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2021,Imo,Oru West,Wet,26.8,1908,Normal,Cassava,Maize,Rice,10,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2021,Imo,Oru West,Dry,28.6,138,Normal,Maize,Yam,Cassava,3,9,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2021,Imo,Owerri Municipal,Wet,27.5,1739,Normal,Cassava,Rice,Yam,10,4,9,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,15
2021,Imo,Owerri Municipal,Dry,28.3,95,Normal,Cassava,Maize,Rice,10,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2021,Imo,Owerri North,Wet,27.4,1897,Flood,Cassava,Yam,Rice,10,9,4,Wet,Wet,Wet,Crop Failure,Crop Failure,Reduced Yield,-50,-50,-40
2021,Imo,Owerri North,Dry,28.6,117,Normal,Rice,Cassava,Maize,4,10,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2021,Imo,Owerri West,Wet,26.6,1708,Flood,Yam,Cassava,Rice,9,10,4,Wet,Wet,Wet,Crop Failure,Crop Failure,Reduced Yield,-50,-50,-40
2021,Imo,Owerri West,Dry,29.1,133,Normal,Maize,Rice,Cassava,3,4,10,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,15
2021,Imo,Unuimo,Wet,26.6,1612,Normal,Cassava,Yam,Maize,10,9,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,15,10
2021,Imo,Unuimo,Dry,29.2,144,Normal,Cassava,Maize,Rice,10,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,15
2021,Jigawa,Auyo,Wet,28,970,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2021,Jigawa,Auyo,Dry,30.2,79,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2021,Jigawa,Babura,Wet,29.1,708,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2021,Jigawa,Babura,Dry,30.8,60,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2021,Jigawa,Birnin Kudu,Wet,28.3,634,Drought,Rice,Sorghum,Maize,5,5,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-20,-30
2021,Jigawa,Birnin Kudu,Dry,29.9,66,Normal,Sorghum,Maize,Rice,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2021,Jigawa,Birniwa,Wet,29.2,916,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2021,Jigawa,Birniwa,Dry,29.1,54,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2021,Jigawa,Buji,Wet,28.7,683,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2021,Jigawa,Buji,Dry,29.3,58,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2021,Jigawa,Dutse,Wet,29.2,847,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2021,Jigawa,Dutse,Dry,30.6,67,Normal,Sorghum,Maize,Rice,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2021,Jigawa,Gagarawa,Wet,29.5,878,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2021,Jigawa,Gagarawa,Dry,29.1,42,Drought,Rice,Sorghum,Maize,5,5,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-20,-30
2021,Jigawa,Garki,Wet,29.4,861,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2021,Jigawa,Garki,Dry,29.4,67,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2021,Jigawa,Gumel,Wet,28.2,835,Normal,Sorghum,Maize,Rice,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2021,Jigawa,Gumel,Dry,29.2,73,Drought,Rice,Sorghum,Maize,5,5,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-20,-30
2021,Jigawa,Guri,Wet,29.3,800,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2021,Jigawa,Guri,Dry,30.6,36,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2021,Jigawa,Gwaram,Wet,29.4,807,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2021,Jigawa,Gwaram,Dry,29,34,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2021,Jigawa,Gwiwa,Wet,28,779,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2021,Jigawa,Gwiwa,Dry,30.1,50,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2021,Jigawa,Hadejia,Wet,29.3,635,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2021,Jigawa,Hadejia,Dry,29.4,44,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2021,Jigawa,Jahun,Wet,28.7,712,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2021,Jigawa,Jahun,Dry,30.5,39,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2021,Jigawa,Kafin Hausa,Wet,29,827,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2021,Jigawa,Kafin Hausa,Dry,31.2,37,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2021,Jigawa,Kaugama,Wet,27.7,733,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2021,Jigawa,Kaugama,Dry,30.6,76,Drought,Rice,Sorghum,Maize,5,5,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-20,-30
2021,Jigawa,Kazaure,Wet,27.9,975,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2021,Jigawa,Kazaure,Dry,29.1,48,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2021,Jigawa,Kiri Kasama,Wet,28.6,864,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2021,Jigawa,Kiri Kasama,Dry,31,42,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2021,Jigawa,Kiyawa,Wet,28.5,716,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2021,Jigawa,Kiyawa,Dry,29.7,49,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2021,Jigawa,Maigatari,Wet,29.1,876,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2021,Jigawa,Maigatari,Dry,29.5,43,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2021,Jigawa,Malam Madori,Wet,28.2,977,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2021,Jigawa,Malam Madori,Dry,29.7,55,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2021,Jigawa,Miga,Wet,29.4,607,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2021,Jigawa,Miga,Dry,29.4,63,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2021,Jigawa,Ringim,Wet,28.8,700,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2021,Jigawa,Ringim,Dry,29.7,75,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2021,Jigawa,Roni,Wet,28.8,623,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2021,Jigawa,Roni,Dry,31.1,40,Drought,Rice,Sorghum,Maize,5,5,4,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-20,-30
2021,Jigawa,Sule Tankarkar,Wet,28,855,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2021,Jigawa,Sule Tankarkar,Dry,29.1,41,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2021,Jigawa,Taura,Wet,29.3,770,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2021,Jigawa,Taura,Dry,30.7,64,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2021,Jigawa,Yankwashi,Wet,28.1,688,Normal,Rice,Sorghum,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2021,Jigawa,Yankwashi,Dry,30.5,32,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2021,Kaduna,Birnin Gwari,Wet,28.8,765,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2021,Kaduna,Birnin Gwari,Dry,29.1,41,Normal,Sorghum,Rice,Maize,4,4,3,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2021,Kaduna,Chikun,Wet,29.4,659,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2021,Kaduna,Chikun,Dry,29.2,76,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2021,Kaduna,Giwa,Wet,27.9,871,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2021,Kaduna,Giwa,Dry,31,56,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2021,Kaduna,Igabi,Wet,28.9,931,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2021,Kaduna,Igabi,Dry,31,62,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2021,Kaduna,Ikara,Wet,27.8,858,Drought,Sorghum,Rice,Maize,5,5,4,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-20,-50,-30
2021,Kaduna,Ikara,Dry,30.6,35,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2021,Kaduna,Jaba,Wet,27.6,815,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2021,Kaduna,Jaba,Dry,30.2,56,Normal,Maize,Sorghum,Rice,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,10,15
2021,Kaduna,Jema’a,Wet,28.4,778,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2021,Kaduna,Jema’a,Dry,29.3,71,Drought,Sorghum,Maize,Rice,5,4,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-20,-30,-50
2021,Kaduna,Kachia,Wet,27.8,979,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2021,Kaduna,Kachia,Dry,31.2,48,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
2021,Kaduna,Kaduna North,Wet,28.2,809,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2021,Kaduna,Kaduna North,Dry,30.4,35,Normal,Rice,Maize,Sorghum,4,3,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,15,10,10
2021,Kaduna,Kaduna South,Wet,27.8,739,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2021,Kaduna,Kaduna South,Dry,30.9,65,Drought,Maize,Sorghum,Rice,4,5,5,Wet,Wet,Wet,Reduced Yield,Reduced Yield,Crop Failure,-30,-20,-50
2021,Kaduna,Kagarko,Wet,29.4,727,Normal,Maize,Rice,Sorghum,3,4,4,Wet,Wet,Wet,Optimal Growth,Optimal Growth,Optimal Growth,10,15,10
2021,Kaduna,Kagarko,Dry,30.6,62,Drought,Maize,Rice,Sorghum,4,5,5,Wet,Wet,Wet,Reduced Yield,Crop Failure,Reduced Yield,-30,-50,-20
2021,Kaduna,Kajuru,Wet,28.5,801,Drought,Rice,Maize,Sorghum,5,4,5,Wet,Wet,Wet,Crop Failure,Reduced Yield,Reduced Yield,-50,-30,-20
